ExerciseID,Level,LearningLang,KnownLang,title_en,title_fr,correctOrder_fr,correctOrder_en,timeLimitSeconds,difficulty,exercise_tag
ROS078,B2,fr,en,A comparison distorted by display tricks,Une comparaison faussée par la mise en avant,"[""Dans un supermarché, deux amis veulent comparer calmement plusieurs produits avant d’acheter en quantité pour le mois."", ""L’étiquette la plus visible semble annoncer l’offre la plus avantageuse, et l’un d’eux est prêt à s’y fier sans plus attendre."", ""L’autre remarque pourtant que le format mis en avant n’est pas directement comparable aux deux autres placés juste à côté."", ""Ce détail change la lecture du rayon, parce que le prix présenté en gros ne correspond pas au repère qui permet réellement de juger."", ""Ils prennent alors le temps de recalculer le coût à l’unité au lieu de suivre la hiérarchie visuelle imposée par l’affichage."", ""Le produit choisi n’est finalement pas celui qui dominait la mise en scène commerciale."", ""En quittant le magasin, ils gardent surtout l’impression qu’une présentation habile peut orienter le regard bien avant l’argument.""]","[""In a supermarket, two friends want to calmly compare several products before buying in bulk for the month."", ""The most visible label seems to announce the best bargain, and one of them is ready to trust it right away."", ""Yet the other notices that the highlighted format is not directly comparable to the two others placed next to it."", ""This detail changes how they read the shelf, because the price shown in large print does not correspond to the reference that really allows a fair judgment."", ""They then take the time to recalculate the unit cost instead of following the visual hierarchy imposed by the display."", ""The product finally chosen is not the one dominating the commercial staging."", ""Leaving the store, they mainly keep the impression that a clever presentation can guide the eye long before the argument does.""]",360,Medium,Consumer culture & advertising
ROS079,B2,fr,en,A reduction that does not affect everyone equally,Une baisse qui ne se partage pas pareil,"[""Dans une colocation, l’annonce d’une nouvelle hausse d’énergie relance un débat qu’on croyait déjà réglé."", ""Plusieurs colocataires répètent qu’il faut réduire davantage, mais sans dire tout de suite sur quoi l’effort doit porter en priorité."", ""Très vite, l’un souligne que certaines économies proposées toucheraient surtout ceux qui passent le plus de temps à la maison."", ""Cette remarque freine l’enthousiasme initial, car elle montre qu’une mesure “collective” ne pèse pas nécessairement de manière équilibrée."", ""Au lieu de s’en tenir à des principes généraux, ils comparent alors les effets concrets de plusieurs ajustements possibles."", ""La discussion devient plus lente, mais aussi plus honnête, parce qu’elle cesse d’opposer volontés écologiques et confort personnel comme si tout était simple."", ""Ils adoptent une solution intermédiaire, acceptable moins par conviction unanime que par répartition moins inégale de l’effort.""]","[""In a shared flat, the announcement of a new rise in energy costs revives a debate people thought was already settled."", ""Several flatmates repeat that they need to reduce more, but without immediately saying what the effort should focus on first."", ""Very quickly, one points out that some proposed savings would mainly affect those who spend the most time at home."", ""This remark slows the initial enthusiasm, because it shows that a “collective” measure does not necessarily weigh equally on everyone."", ""Instead of sticking to general principles, they then compare the concrete effects of several possible adjustments."", ""The discussion becomes slower, but also more honest, because it stops opposing ecological intentions and personal comfort as if everything were simple."", ""They adopt an intermediate solution, acceptable less through unanimous conviction than through a less unequal distribution of effort.""]",360,Medium,Climate & energy
ROS080,B2,fr,en,Responding without amplifying,Répondre sans amplifier,"[""Dans un bureau de communication, une équipe découvre qu’un commentaire critique sur son organisation commence à circuler largement en ligne."", ""Certains veulent réagir immédiatement avec un message ferme pour éviter que le silence soit interprété comme un aveu."", ""D’autres craignent au contraire qu’une réponse trop directe ne donne encore plus de visibilité à une accusation jusque-là limitée."", ""En relisant le message initial, ils voient que son impact vient autant du ton de certitude que du manque d’éléments vérifiables."", ""Cela les conduit à distinguer ce qui mérite d’être corrigé publiquement de ce qui serait mieux traité en échange direct avec les personnes concernées."", ""Leur réponse finale paraît moins spectaculaire que les premières versions proposées."", ""Pourtant, elle réduit le risque de transformer une critique discutable en conflit public durable.""]","[""In a communications office, a team discovers that a critical comment about its organization is starting to circulate widely online."", ""Some want to react immediately with a firm message to prevent silence from being interpreted as an admission."", ""Others fear, on the contrary, that too direct a response will give even more visibility to an accusation that had so far remained limited."", ""When rereading the initial message, they see that its impact comes as much from its tone of certainty as from the lack of verifiable elements."", ""This leads them to distinguish what deserves to be corrected publicly from what would be better handled in direct exchange with the people concerned."", ""Their final response sounds less spectacular than the first versions proposed."", ""Yet it reduces the risk of turning a debatable criticism into a lasting public conflict.""]",360,Medium,Communication strategy & media influence
ROS081,B2,fr,en,"A rule applied, but not experienced the same way","Une règle appliquée, mais pas vécue pareil","[""À l’entrée d’un événement, un agent refuse l’accès à un visiteur au motif qu’un document exigé n’a pas été présenté dans la forme attendue."", ""Sur le papier, la règle paraît claire, et plusieurs personnes dans la file jugent d’abord la décision difficile mais logique."", ""Pourtant, le visiteur insiste sur le fait qu’il possède bien l’autorisation demandée, même si elle apparaît autrement que prévu."", ""L’agent hésite alors entre maintenir une application stricte qui le protège d’une erreur et prendre en compte une situation que le règlement n’avait visiblement pas anticipée."", ""Cette hésitation ne relève pas seulement de la souplesse personnelle, car elle engage aussi l’égalité de traitement envers les autres."", ""Après vérification auprès d’un supérieur, une solution exceptionnelle est acceptée, accompagnée d’une note pour éviter la même scène plus tard."", ""Le visiteur entre finalement, tandis que chacun comprend que la justice d’une règle dépend parfois autant de son interprétation que de sa lettre.""]","[""At the entrance to an event, a staff member refuses entry to a visitor on the grounds that a required document has not been presented in the expected form."", ""On paper, the rule seems clear, and several people in the line first judge the decision difficult but logical."", ""Yet the visitor insists that he does indeed possess the required authorization, even if it appears differently than expected."", ""The staff member then hesitates between maintaining a strict application that protects him from making a mistake and taking into account a situation that the rule had clearly not anticipated."", ""This hesitation is not just a matter of personal flexibility, because it also affects equal treatment toward others."", ""After checking with a supervisor, an exceptional solution is accepted, accompanied by a note to avoid the same scene later."", ""The visitor finally enters, while everyone understands that the fairness of a rule sometimes depends as much on its interpretation as on its wording.""]",360,Hard,"Conflict, justice & rights"
ROS082,B2,fr,en,A link that seemed obvious,Un lien qu’on croyait évident,"[""Dans un laboratoire, une chercheuse pense avoir enfin repéré la cause principale d’un écart qui résistait à plusieurs semaines d’analyse."", ""La coïncidence entre deux séries de résultats est si frappante qu’elle donne presque l’impression d’une preuve."", ""Pourtant, son collègue lui demande ce qui permet d’exclure qu’un troisième facteur influence en réalité les deux phénomènes en même temps."", ""Cette objection ne détruit pas son intuition, mais elle l’empêche de traiter comme démontré ce qui n’était encore qu’une relation possible."", ""En reprenant les données, ils constatent qu’un changement de procédure s’est produit précisément au moment où la courbe semblait confirmer leur idée."", ""Le lien observé conserve donc un intérêt, tout en perdant le statut simple qu’ils s’apprêtaient à lui donner."", ""La conclusion de la journée n’est pas qu’ils se trompaient complètement, mais qu’ils raisonnaient trop vite à partir d’un enchaînement séduisant.""]","[""In a laboratory, a researcher thinks she has finally identified the main cause of a discrepancy that had resisted several weeks of analysis."", ""The coincidence between two series of results is so striking that it almost feels like proof."", ""Yet her colleague asks what allows them to rule out the possibility that a third factor is actually influencing both phenomena at the same time."", ""This objection does not destroy her intuition, but it prevents her from treating as proven what was still only a possible relationship."", ""When they reexamine the data, they notice that a procedural change occurred precisely when the curve seemed to confirm their idea."", ""The observed link therefore remains interesting, while losing the simple status they were about to assign to it."", ""The conclusion of the day is not that they were completely wrong, but that they were reasoning too quickly from a seductive sequence.""]",360,Hard,"Hypothesis, nuance & uncertainty"
ROS083,B2,fr,en,A clause that looked reassuring,Une clause rassurante en apparence,"[""Dans un bureau partagé, deux associés relisent un contrat dont une partie leur paraissait jusque-là plutôt protectrice."", ""L’un d’eux y voyait surtout une garantie en cas de problème imprévu avec le partenaire extérieur."", ""Pourtant, en examinant la formulation de plus près, ils découvrent qu’elle crée aussi une obligation de notification beaucoup plus stricte qu’ils ne l’avaient compris."", ""Cette contrainte n’est pas forcément injuste, mais elle déplace clairement le risque si une difficulté survient trop vite."", ""Leur première lecture reposait donc moins sur le texte lui-même que sur l’idée rassurante qu’ils s’en étaient faite."", ""Ils demandent alors un avis juridique au lieu de se contenter d’une compréhension approximative."", ""Le contrat n’est pas abandonné, mais il cesse de leur apparaître comme une simple protection sans contrepartie.""]","[""In a shared office, two business partners reread a contract whose wording had until then seemed rather protective to them."", ""One of them had mainly seen it as a safeguard in case of an unforeseen problem with the outside partner."", ""Yet on examining the wording more closely, they discover that it also creates a much stricter notification duty than they had understood."", ""This constraint is not necessarily unfair, but it clearly shifts the risk if a difficulty arises too quickly."", ""Their first reading had therefore depended less on the text itself than on the reassuring idea they had formed of it."", ""They then seek legal advice instead of settling for an approximate understanding."", ""The contract is not abandoned, but it stops appearing to them as a simple protection without any counterpart.""]",360,Hard,Law and legal terms
ROS084,B2,fr,en,Seeing more than what was expected,Voir autre chose que ce qu’on attendait,"[""Au musée, une visiteuse s’arrête devant une œuvre qu’elle pensait d’avance ne pas apprécier, tant sa réputation lui semblait liée à une admiration un peu obligée."", ""Son premier regard confirme presque ce préjugé : elle y voit surtout une mise en scène savante plus qu’une émotion réelle."", ""Pourtant, en écoutant une médiatrice évoquer non pas “le sens” de l’œuvre, mais le déplacement de regard qu’elle propose, sa résistance commence à se modifier."", ""Rien ne l’oblige soudain à aimer ce qu’elle voit."", ""En revanche, elle comprend que sa critique initiale portait aussi sur une attente personnelle de ce que l’art devrait lui donner immédiatement."", ""L’œuvre ne devient pas touchante pour elle au sens simple, mais elle cesse de lui paraître vide."", ""Elle quitte la salle sans enthousiasme spectaculaire, avec une lecture moins fermée que celle qu’elle avait apportée en entrant.""]","[""In a museum, a visitor stops in front of a work she had already thought she would not appreciate, since its reputation seemed to her tied to a somewhat obligatory admiration."", ""Her first glance almost confirms this prejudice: she mainly sees in it an elaborate staging rather than real emotion."", ""Yet, while listening to a guide evoke not “the meaning” of the work but the shift in perception it proposes, her resistance begins to change."", ""Nothing suddenly forces her to like what she sees."", ""On the other hand, she understands that her initial criticism also concerned a personal expectation of what art should immediately give her."", ""The work does not become moving for her in any simple sense, but it stops seeming empty."", ""She leaves the room without spectacular enthusiasm, but with a reading less closed than the one she brought in with her.""]",360,Hard,Art criticism & interpretation
ROS085,B2,fr,en,What needed to be reported,Ce qu’il fallait signaler,"[""Dans un atelier, une salariée hésite à signaler une pratique qu’elle juge discutable sans pouvoir affirmer qu’elle enfreint clairement une règle écrite."", ""Son trouble vient justement du fait que le problème semble tenir autant à l’esprit des consignes qu’à leur lettre exacte."", ""Si elle parle trop tôt, elle risque d’accuser injustement des collègues déjà sous pression."", ""Si elle attend davantage, elle pourrait contribuer à banaliser une manière de faire qu’on prétend pourtant éviter."", ""Elle choisit alors de décrire les faits à sa responsable sans y joindre d’interprétation définitive sur les intentions de chacun."", ""Cette prudence ne rend pas la discussion confortable, mais elle permet d’ouvrir le sujet sans le figer en accusation immédiate."", ""L’atelier ne change pas du jour au lendemain, pourtant une limite devient enfin explicite là où elle restait jusque-là seulement implicite.""]","[""In a workshop, an employee hesitates to report a practice she considers questionable without being able to say that it clearly breaks a written rule."", ""Her unease comes precisely from the fact that the problem seems to concern the spirit of the instructions as much as their exact wording."", ""If she speaks too early, she risks accusing colleagues unfairly when they are already under pressure."", ""If she waits longer, she may help normalize a way of doing things that people nevertheless claim they want to avoid."", ""She therefore chooses to describe the facts to her manager without attaching any final interpretation about everyone’s intentions."", ""This caution does not make the discussion comfortable, but it makes it possible to raise the issue without freezing it into an immediate accusation."", ""The workshop does not change overnight, yet a boundary finally becomes explicit where until then it had remained only implicit.""]",360,Hard,Ethics & responsibility
ROS086,B2,fr,en,A gain that hides a loss,Un gain qui cache une perte,"[""Dans un open space, une équipe se félicite d’un nouvel outil qui accélère nettement la gestion de certaines demandes répétitives."", ""Le bénéfice paraît si visible que plusieurs collègues proposent d’étendre le système à presque toutes les interactions standardisées."", ""Pourtant, une chargée de suivi remarque que les réponses générées sont correctes sur le fond tout en déplaçant parfois légèrement le ton attendu par les clients."", ""Ce décalage semble mineur tant qu’aucune plainte claire n’apparaît."", ""Mais il devient plus important dès qu’on comprend que la confiance du client reposait moins sur l’information brute que sur la manière de l’annoncer."", ""L’outil reste utile, sans pour autant pouvoir être jugé seulement à partir du temps qu’il fait gagner."", ""L’équipe décide donc de le conserver pour certains cas précis, plutôt que de confondre performance technique et qualité complète de la relation.""]","[""In an open-plan office, a team is pleased with a new tool that clearly speeds up the handling of certain repetitive requests."", ""The benefit seems so visible that several colleagues propose extending the system to almost all standardized interactions."", ""Yet one service coordinator notices that the generated replies are correct in substance while sometimes slightly shifting the tone expected by clients."", ""This gap seems minor as long as no clear complaint appears."", ""But it becomes more important as soon as one understands that the client’s trust depended less on the raw information than on the way it was announced."", ""The tool remains useful, without however being able to be judged only by the time it saves."", ""The team therefore decides to keep it for certain specific cases, rather than confusing technical performance with full relational quality.""]",360,Hard,Innovation & digital transformation
ROS087,B2,fr,en,Help that caused discomfort,Une aide qui mettait mal à l’aise,"[""Dans le hall d’un immeuble, plusieurs voisins organisent rapidement une collecte après avoir appris les difficultés d’un résident âgé."", ""L’intention paraît généreuse, mais la personne concernée reçoit l’initiative avec une réserve qui surprend une partie du groupe."", ""Certains y voient d’abord une forme d’orgueil mal placé, comme si le refus d’être aidé était incompréhensible dans une telle situation."", ""Pourtant, en prenant le temps d’écouter, ils comprennent que le malaise vient moins de l’aide elle-même que de la manière publique dont elle a été lancée."", ""Ce déplacement change tout, car il montre qu’un geste solidaire peut aussi exposer celui qu’il prétend soutenir."", ""Les voisins choisissent alors une forme d’appui plus discrète, discutée directement avec lui."", ""L’entraide ne disparaît pas, mais elle devient plus acceptable dès qu’elle cesse de confondre visibilité du geste et justesse de l’aide.""]","[""In a building lobby, several neighbors quickly organize a collection after learning about the difficulties of an elderly resident."", ""The intention seems generous, but the person concerned receives the initiative with a reserve that surprises part of the group."", ""Some first see in it a form of misplaced pride, as if refusing help were incomprehensible in such a situation."", ""Yet, by taking the time to listen, they understand that the discomfort comes less from the help itself than from the public way in which it was launched."", ""This shift changes everything, because it shows that a supportive gesture can also expose the person it claims to support."", ""The neighbors then choose a more discreet form of help, discussed directly with him."", ""The support does not disappear, but it becomes more acceptable as soon as it stops confusing the visibility of the gesture with the accuracy of the help.""]",360,Hard,Society and social issues
ROS088,B2,fr,en,What resisted a simple opposition,Ce qui résistait à l’opposition simple,"[""Dans une salle de débat, un étudiant présente une thèse construite autour d’une opposition très nette entre deux modèles qu’il juge incompatibles."", ""La force de son exposé vient justement de cette clarté, qui donne au public l’impression d’un choix presque évident."", ""Pourtant, lorsqu’une intervenante lui soumet un cas concret situé entre les deux catégories, son cadre commence à montrer ses limites."", ""Il pourrait défendre sa construction en traitant ce cas comme une exception négligeable."", ""Mais plus il tente de l’écarter, plus il apparaît que cette situation intermédiaire n’est pas marginale, seulement moins visible dans son schéma."", ""Son argumentation perd alors un peu de son efficacité immédiate, tout en gagnant la possibilité de penser ce qu’elle excluait trop vite."", ""Le débat se termine sans conclusion aussi tranchée qu’au départ, mais avec une question devenue plus intéressante précisément parce qu’elle résiste à la simplification.""]","[""In a debate room, a student presents a thesis built around a very sharp opposition between two models he considers incompatible."", ""The strength of his presentation comes precisely from this clarity, which gives the audience the impression of an almost obvious choice."", ""Yet, when a participant submits to him a concrete case located between the two categories, his framework begins to show its limits."", ""He could defend his construction by treating that case as a negligible exception."", ""But the more he tries to dismiss it, the more it appears that this intermediate situation is not marginal, only less visible in his scheme."", ""His argument then loses some of its immediate effectiveness, while gaining the possibility of thinking about what it had excluded too quickly."", ""The debate ends without a conclusion as clear-cut as at the start, but with a question that has become more interesting precisely because it resists simplification.""]",360,Hard,"Abstract ideas, opinions & argumentation"
ROS089,B2,fr,en,Measuring what really matters,Mesurer ce qui compte vraiment,"[""Dans une salle de réunion, deux responsables comparent les résultats de deux services dont les chiffres semblent d’abord parler très clairement."", ""L’un veut retenir le service qui affiche la progression la plus visible sur le trimestre."", ""L’autre fait remarquer que cette hausse correspond aussi à un changement de mission qui rend la comparaison moins directe qu’elle n’en a l’air."", ""Ce commentaire ne suffit pas à inverser immédiatement l’évaluation dominante."", ""Pourtant, en examinant ce que chaque service est désormais censé produire, ils comprennent qu’ils ne mesuraient pas tout à fait la même réussite."", ""Le débat cesse alors d’opposer simplement “meilleur” et “moins bon” pour interroger ce que l’indicateur récompense réellement."", ""Leur conclusion finale paraît moins satisfaisante sur le plan de la simplicité, mais plus juste à l’égard du travail effectivement accompli.""]","[""In a meeting room, two managers compare the results of two departments whose figures at first seem to speak very clearly."", ""One wants to retain the department showing the most visible progress over the quarter."", ""The other points out that this increase also corresponds to a change of mission that makes the comparison less direct than it appears."", ""This comment is not enough to immediately overturn the dominant evaluation."", ""Yet, when examining what each department is now supposed to produce, they understand that they were not measuring quite the same kind of success."", ""The debate then stops simply opposing “better” and “worse” in order to question what the indicator is actually rewarding."", ""Their final conclusion feels less satisfying in terms of simplicity, but fairer toward the work that was really carried out.""]",360,Hard,"Comparison, evaluation & interpretation"
ROS090,B2,fr,en,A comment that changed the way of seeing,Un commentaire qui changeait le regard,"[""Dans une galerie, deux amis regardent une installation qu’ils trouvent d’abord plus impressionnante qu’émouvante."", ""L’un d’eux en conclut assez vite que l’œuvre cherche surtout à produire un effet visuel sans véritable profondeur."", ""Une autre visiteuse entend la remarque et répond non pour le contredire frontalement, mais pour signaler un détail qu’il n’avait pas encore relié à l’ensemble."", ""Ce détail ne transforme pas d’un coup son jugement en admiration."", ""En revanche, il déplace suffisamment son attention pour que l’œuvre cesse de lui paraître uniquement démonstrative."", ""La discussion qui suit ne produit pas un accord complet entre eux, car chacun garde une réserve différente."", ""Pourtant, ils quittent la salle avec l’impression d’avoir moins changé d’avis que de niveau de regard sur ce qu’ils venaient de voir.""]","[""In a gallery, two friends look at an installation they first find more impressive than moving."", ""One of them quickly concludes that the work is mainly trying to produce a visual effect without real depth."", ""Another visitor hears the remark and responds not to contradict him directly, but to point out a detail he had not yet connected to the whole."", ""This detail does not suddenly turn his judgment into admiration."", ""It does, however, shift his attention enough for the work to stop seeming purely demonstrative to him."", ""The discussion that follows does not produce full agreement between them, because each keeps a different reservation."", ""Yet they leave the room with the feeling that they have changed less in opinion than in the level of attention they brought to what they had just seen.""]",360,Hard,Art criticism & interpretation
ROS091,B2,fr,en,A detail forgotten in the invitation,Une précision oubliée dans l’invitation,"[""Dans un bureau, une employée relit l’invitation envoyée pour une réunion prévue en fin de matinée."", ""En voyant plusieurs réponses hésitantes, elle comprend que quelque chose dans son message n’a pas été compris comme elle l’attendait."", ""Comme l’horaire et le sujet figuraient bien dans le texte, elle cherche d’abord l’erreur du côté des destinataires."", ""En reprenant le courriel plus calmement, elle remarque pourtant qu’elle a oublié d’indiquer s’il fallait venir sur place ou se connecter à distance."", ""Cette omission explique pourquoi plusieurs collègues avaient répondu sans confirmer réellement leur présence."", ""Elle envoie alors une correction simple, et l’organisation redevient claire avant que la confusion ne s’étende davantage.""]","[""In an office, an employee rereads the invitation sent for a meeting planned at the end of the morning."", ""Seeing several hesitant replies, she understands that something in her message was not understood as she expected."", ""Since the time and the topic were clearly included in the text, she first looks for the mistake on the recipients’ side."", ""Yet, on reviewing the email more calmly, she notices that she forgot to say whether people had to come in person or join remotely."", ""This omission explains why several colleagues had replied without really confirming their attendance."", ""She then sends a simple correction, and the organization becomes clear again before the confusion spreads any further.""]",360,Easy,Professional communication
ROS092,B2,fr,en,A charge that was not so unfamiliar,Un prélèvement pas si inconnu,"[""À la maison, un homme remarque sur son relevé une opération bancaire dont le nom lui paraît d’abord complètement inconnu."", ""Comme le montant revient pour la deuxième fois dans le mois, il pense aussitôt à une erreur ou à une fraude discrète."", ""Avant d’appeler sa banque, il reprend pourtant les courriels reçus après un achat récent effectué en ligne."", ""Il découvre alors que le prélèvement correspond en réalité à un service complémentaire activé presque sans s’en rendre compte au moment du paiement."", ""Cette explication ne le satisfait pas totalement, mais elle déplace le problème d’une fraude vers une option mal comprise."", ""Il résilie le service, puis note surtout qu’un intitulé flou peut facilement masquer une dépense acceptée trop vite.""]","[""At home, a man notices on his statement a bank transaction whose name at first seems completely unfamiliar."", ""Since the amount appears for the second time in the month, he immediately thinks of an error or a discreet fraud."", ""Before calling his bank, however, he goes back through the emails received after a recent online purchase."", ""He then discovers that the charge actually corresponds to an extra service activated almost without realizing it at the time of payment."", ""This explanation does not fully satisfy him, but it shifts the problem from fraud to a poorly understood option."", ""He cancels the service, then mainly notes that a vague label can easily hide an expense accepted too quickly.""]",360,Easy,Finance and Banking
ROS093,B2,fr,en,Advice that was less simple than it looked,Une recommandation moins simple qu’elle semblait,"[""Dans une pharmacie, une cliente demande un produit conseillé la veille par une amie pour soulager une douleur persistante."", ""Comme ce conseil lui avait été présenté comme une solution simple, elle s’attend surtout à repartir rapidement."", ""Le pharmacien lui pose pourtant quelques questions avant de chercher le produit demandé."", ""En entendant ses réponses, il comprend que le symptôme décrit mérite d’abord une vérification médicale plutôt qu’une automédication immédiate."", ""Cette prudence surprend la cliente, qui croyait gagner du temps avec une recommandation déjà testée par quelqu’un d’autre."", ""Elle repart sans achat, mais avec la sensation plus utile qu’un conseil familier n’est pas toujours adapté à la bonne situation.""]","[""In a pharmacy, a customer asks for a product recommended the day before by a friend to relieve a persistent pain."", ""Since that advice had been presented to her as a simple solution, she mainly expects to leave quickly."", ""Yet the pharmacist asks her a few questions before looking for the requested product."", ""Hearing her answers, he understands that the symptom described first requires medical attention rather than immediate self-medication."", ""This caution surprises the customer, who thought she would save time with a recommendation already tested by someone else."", ""She leaves without buying anything, but with the more useful feeling that familiar advice is not always suited to the right situation.""]",360,Easy,Healthcare and pharmacy
ROS094,B2,fr,en,A presentation that was too dense,Un exposé trop chargé,"[""Dans une salle de classe, deux élèves relisent leur exposé juste avant de passer devant le groupe."", ""En observant la longueur de leurs notes, ils comprennent que tout dire les ferait dépasser le temps prévu."", ""Comme ils ont passé des jours à préparer chaque partie, aucun ne veut supprimer ce qui lui paraît important."", ""Leur enseignante leur suggère alors de distinguer l’idée essentielle de chaque section et de garder les détails pour les questions finales."", ""Ce tri leur donne d’abord l’impression de perdre une partie de leur travail."", ""Pourtant, lorsqu’ils passent à l’oral, leur présentation devient plus claire et mieux suivie que la version trop complète qu’ils défendaient au départ.""]","[""In a classroom, two students reread their presentation just before speaking in front of the group."", ""Seeing how long their notes are, they understand that saying everything would make them exceed the allotted time."", ""Since they spent days preparing each section, neither wants to remove what seems important to them."", ""Their teacher then suggests separating the essential idea of each section from the details to be kept for the final questions."", ""This sorting at first gives them the impression of losing part of their work."", ""Yet when they present orally, their talk becomes clearer and easier to follow than the overly complete version they were defending at first.""]",360,Easy,Education systems & academic life
ROS095,B2,fr,en,A discount less advantageous than announced,Une réduction moins avantageuse qu’annoncé,"[""Dans une grande surface, un client choisit un lot présenté comme particulièrement économique pour les achats du mois."", ""En comparant machinalement avec le produit voisin, il remarque pourtant que le format promotionnel contient moins qu’il ne l’avait supposé."", ""Comme l’étiquette met surtout en avant le pourcentage de réduction, la différence de quantité passait presque inaperçue."", ""Il reprend alors les deux prix au kilo au lieu de se fier au seul affichage principal."", ""Cette vérification montre que l’offre mise en avant n’est pas la plus intéressante dans son cas."", ""Il change finalement de produit, avec l’impression d’avoir échappé moins à une arnaque qu’à une comparaison guidée trop vite par la présentation.""]","[""In a supermarket, a customer chooses a pack presented as especially economical for the month’s shopping."", ""While casually comparing it with the neighboring product, he nevertheless notices that the promotional format contains less than he had assumed."", ""Since the label mainly highlights the percentage discount, the quantity difference had almost gone unnoticed."", ""He then checks both prices per kilo instead of relying only on the main display."", ""This verification shows that the highlighted offer is not the most interesting one in his case."", ""He finally changes products, with the feeling that he escaped less a scam than a comparison too quickly guided by presentation.""]",360,Easy,Consumer culture & advertising
ROS096,B2,fr,en,Autonomy that was misunderstood,Une autonomie mal interprétée,"[""Dans un bureau, une responsable découvre qu’un dossier important n’a pas avancé autant qu’elle l’imaginait depuis le début de la semaine."", ""L’employé chargé du suivi pensait pourtant respecter la liberté qu’on lui avait laissée pour organiser ses priorités."", ""Comme aucun rappel direct ne lui avait été adressé, il avait interprété ce silence comme un signe de confiance plutôt que comme une attente forte."", ""La responsable comprend alors que le problème vient moins d’un manque d’implication que d’une autonomie mal cadrée."", ""Au lieu de reprocher simplement le retard, elle reprend avec lui ce qui relevait d’une marge de choix et ce qui constituait en réalité une échéance non négociable."", ""Cette mise au point est un peu inconfortable pour les deux, car chacun voit qu’il avait prêté à l’autre une intention différente."", ""Le dossier n’avance pas soudainement, mais leur manière de travailler devient plus lisible pour la suite.""]","[""In an office, a manager discovers that an important file has not progressed as much as she had imagined since the start of the week."", ""The employee in charge of following it up nevertheless thought he was respecting the freedom he had been given to organize his priorities."", ""Since no direct reminder had been sent to him, he had interpreted that silence as a sign of trust rather than as a strong expectation."", ""The manager then understands that the problem comes less from a lack of commitment than from poorly framed autonomy."", ""Instead of simply blaming the delay, she goes back over with him what belonged to a margin of choice and what was in fact a non-negotiable deadline."", ""This clarification is somewhat uncomfortable for both of them, because each sees that they had attributed a different intention to the other."", ""The file does not suddenly move forward, but their way of working becomes clearer for the future.""]",360,Medium,Management & leadership
ROS097,B2,fr,en,A figure repeated without context,Un chiffre répété sans contexte,"[""Dans une salle de réunion, plusieurs collègues s’appuient sur un chiffre souvent cité pour défendre une décision qu’ils veulent prendre rapidement."", ""Comme ce nombre circule depuis des semaines dans leurs échanges, il a fini par acquérir une forme d’évidence."", ""Une analyste demande pourtant d’où vient exactement cette donnée avant qu’on en tire une conclusion opérationnelle."", ""En remontant à la source, elle constate qu’il s’agit d’une estimation ancienne, produite dans un cadre bien plus restreint que celui qu’on lui prête aujourd’hui."", ""Cette découverte ne rend pas le chiffre inutile, mais elle change fortement la portée qu’on peut encore lui attribuer."", ""L’équipe doit alors renoncer à la facilité d’un argument déjà prêt pour reprendre une comparaison plus exigeante."", ""La décision finale est retardée, non par manque d’informations, mais parce qu’une information trop répétée avait fini par paraître plus solide qu’elle ne l’était réellement.""]","[""In a meeting room, several colleagues rely on a frequently cited figure to defend a decision they want to take quickly."", ""Since that number has been circulating for weeks in their exchanges, it has gradually acquired a kind of self-evidence."", ""Yet an analyst asks where exactly the data come from before any operational conclusion is drawn from it."", ""Going back to the source, she finds that it is an old estimate produced in a much narrower context than the one now attributed to it."", ""This discovery does not make the figure useless, but it greatly changes the scope that can still be assigned to it."", ""The team then has to give up the convenience of an argument already prepared in order to return to a more demanding comparison."", ""The final decision is delayed, not because of a lack of information, but because information repeated too often had ended up seeming more solid than it really was.""]",360,Medium,"Data, information & knowledge"
ROS098,B2,fr,en,"An equal rule, but a special case","Une règle égale, mais un cas particulier","[""À l’accueil d’un lieu public, une agente refuse d’abord une demande parce qu’elle ne correspond pas aux conditions normalement prévues pour tous."", ""Sa décision paraît cohérente, d’autant qu’elle sait qu’un assouplissement trop visible pourrait susciter d’autres contestations."", ""Pourtant, la personne en face d’elle lui explique une situation particulière que le règlement ne mentionne pas clairement."", ""L’agente hésite alors, non parce qu’elle veut avantager quelqu’un, mais parce qu’elle voit qu’appliquer mécaniquement la règle risque aussi de produire une injustice concrète."", ""Elle consulte sa responsable afin de distinguer ce qui relève d’une exception justifiable de ce qui affaiblirait réellement le cadre commun."", ""Après cet échange, une solution limitée est acceptée, accompagnée d’une note pour éviter que le même vide réglementaire ne se reproduise."", ""La scène se termine sans satisfaire pleinement tout le monde, mais avec l’idée plus nette qu’égalité et rigidité ne se confondent pas toujours.""]","[""At the reception desk of a public venue, an employee first refuses a request because it does not match the conditions normally provided for everyone."", ""Her decision seems consistent, especially since she knows that making the rules too visibly flexible could trigger other disputes."", ""Yet the person in front of her explains a particular situation that the regulations do not mention clearly."", ""The employee then hesitates, not because she wants to favor someone, but because she sees that applying the rule mechanically may also produce a concrete injustice."", ""She consults her supervisor in order to distinguish what belongs to a justifiable exception from what would truly weaken the common framework."", ""After that exchange, a limited solution is accepted, together with a note to avoid the same regulatory gap from happening again."", ""The scene ends without fully satisfying everyone, but with a clearer sense that equality and rigidity do not always coincide.""]",360,Hard,"Conflict, justice & rights"
